chunk_id,source_file,category,word_count,chunk_text
4819,hospitality-culinary-arts_hospitality-tourism-management_alumni_alumni-stories-julia-newsland.txt,All Page,440,Alumni Stories - Julia Newsland Alumni Stories - Julia Newsland Hotel Management H103 When Julia New...
4820,research-innovation_innovation-exchanges_first_clients_choose-life.txt,All Page,304,Choose Life Choose Life A vegan patty with punch for Choose Life Foods Choose Life Foods is a Toront...
4821,news_2025_partners-in-life-and-success-celebrating-gbc-alumni-love-stories-for-valentines-day.txt,All Page,512,Partners in life and success: Celebrating GBC alumni love stories for Valentine’s Day Partners in li...
4822,news_2025_partners-in-life-and-success-celebrating-gbc-alumni-love-stories-for-valentines-day.txt,All Page,205,"foundation. ""Any sort of romantic relationship should have a solid foundation as friendship first,"" ..."
4823,news_2022_gbc-launches-new-early-childhood-education-compressed-program-to-address-challenges-in-the-ece-sector.txt,All Page,512,GBC launches new Early Childhood Education (Compressed) program to address challenges in the ECE sec...
4824,news_2022_gbc-launches-new-early-childhood-education-compressed-program-to-address-challenges-in-the-ece-sector.txt,All Page,367,"Workforce Agreement. They also funded tuition grants of either $2,000 or $4,000 for applicants who a..."
4825,event_ccet-summer-social-reunion-2025.txt,All Page,120,CCET Summer Social Reunion 2025 CCET Summer Social Reunion 2025 CCET graduates are invited to the su...
4826,event_sexual-health-consent-workshop.txt,All Page,149,Sexual Health & Consent Workshop Sexual Health & Consent Workshop May is Sexual Violence Prevention ...
4827,event_board-games-and-karaoke-night.txt,All Page,173,Board Games and Karaoke Night Board Games and Karaoke Night Join Student Life for a night of fun and...
4828,ask-george-brown_do-you-offer-continuing-education-1660689792081.txt,All Page,167,Do you offer continuing education? Continuing Education & Part Time Courses George Brown College is ...
4829,alumni-story_gargi-ghugare.txt,All Page,108,"Gargi Ghugare (Graduate 2015, Fashion Techniques and Design), Founder and Creative director of G aur..."
4830,news_2024_how-gbc-alum-eric-kukucka-is-revolutionizing-denturism-with-innovation-and-drive.txt,All Page,512,How GBC alum Eric Kukucka is revolutionizing denturism with innovation and drive How GBC alum Eric K...
4831,news_2024_how-gbc-alum-eric-kukucka-is-revolutionizing-denturism-with-innovation-and-drive.txt,All Page,392,"location has an on-site lab for dentures. With his experience at the forefront of digital denturism,..."
4832,media-release_2024_media-release-george-brown-college-and-tech-fashion-startup-sixr-release-worlds-first-hoodie-with-incentives-to-keep-clothing-out-of-landfills.txt,All Page,512,Media Release: George Brown College and Tech Fashion Startup SIXR Release World’s First Hoodie with ...
4833,media-release_2024_media-release-george-brown-college-and-tech-fashion-startup-sixr-release-worlds-first-hoodie-with-incentives-to-keep-clothing-out-of-landfills.txt,All Page,509,and rewarding experience. The George Brown-designed FOR TOMORROW hoodie is the first product availab...
4834,media-release_2024_media-release-george-brown-college-and-tech-fashion-startup-sixr-release-worlds-first-hoodie-with-incentives-to-keep-clothing-out-of-landfills.txt,All Page,125,transition and for organizations seeking professional development. Through our Industry Participator...
4835,news_2022_youth-advocate-vivene-roberts-working-to-provide-more-services-for-kids-in-foster-care.txt,All Page,512,Youth advocate Vivene Roberts working to provide more services for kids in foster care Youth advocat...
4836,news_2022_youth-advocate-vivene-roberts-working-to-provide-more-services-for-kids-in-foster-care.txt,All Page,275,at the thought of having a place where they can take their child to get their hair cut and get their...
4837,ask-george-brown_what-does-kpi-mean-1661211535023.txt,All Page,197,"What does KPI mean? Since 1998, colleges have been mandated by the Ontario government to collect and..."
4838,bio_michael-hoffman.txt,All Page,213,"Michael Hoffman, Juris Doctor (JD) Michael Hoffman, Juris Doctor (JD) Biography Michael received an ..."
4839,important-date_last-day-to-withdraw-from-an-entire-program-with-a-partial-refund-for-the-springsummer-2026-term.txt,All Page,144,Last Day to Withdraw from an Entire Program with a Partial Refund for the Spring/Summer 2026 Term. L...
4840,alumni-story_megan-underwood.txt,All Page,108,"Megan Underwood (Graduate 2016, Business Administration – Human Resources) Animal Care and Sales Ass..."
4841,research-innovation_innovation-exchanges_first_clients_manitoulin-chocolate-works.txt,All Page,512,Manitoulin Chocolate Works Manitoulin Chocolate Works The secret’s in the sauce There’s a sense of c...
4842,research-innovation_innovation-exchanges_first_clients_manitoulin-chocolate-works.txt,All Page,161,"""A large part of why we pursued this project was because, as business owners, we have several jobs a..."
4843,about_values.txt,All Page,215,"Values Values Our values inform how we teach, learn, work, and research. They represent the essence ..."
4844,news_2022_george-brown-simulation-technologist-barry-robinson-first-in-canada-to-be-awarded-advanced-healthcare-simulation-credential.txt,All Page,375,George Brown simulation technologist Barry Robinson first in Canada to be awarded advanced healthcar...
4845,event_gbc-welcome.txt,All Page,123,Winter 2023 GBC Welcome Winter 2023 GBC Welcome Join us for a GBC Welcome to kick off orientation we...
4846,health-sciences_health-wellness_contact-us.txt,All Page,144,Contact Us Contact Us If you have any questions regarding programs at the School of Health and Welln...
4847,event_film-screening-the-mole.txt,All Page,136,Film Screening - The Mole Film Screening - The Mole Join us Join Student Life for a this screening o...
4848,arts-design-information-technology_media-performing-arts_media.txt,All Page,299,Media Media Want to make a career out of storytelling? Recognizing that storytellers come in many fo...
4849,alumni-story_john-wallace.txt,All Page,105,"John Wallace (Graduate 2015, Digital Media Marketing), Digital Marketing Manager, Toronto Internatio..."
4850,important-date_last-day-to-withdraw-from-an-entire-program-with-a-partial-refund-for-the-winter-2026-term.txt,All Page,144,Last Day to Withdraw from an Entire Program with a Partial Refund for the Winter 2026 Term. Last Day...
4851,about_archives_contact.txt,All Page,132,Contact Archives Contact Archives How can you get in touch with George Brown College Archives? The r...
4852,event_breathe-flow.txt,All Page,132,Breathe & Flow Breathe & Flow - - - - - - - - - - - - - - A new drop-in program to deepen your mind-...
4853,programs_types_english-as-a-second-language.txt,All Page,448,English as a Second Language (ESL) Programs English as a Second Language (ESL) Programs We offer fle...
4854,ask-george-brown_how-do-i-cancel-deaf-and-hard-of-hearing-services-1660834278726.txt,All Page,129,How do I cancel Deaf and Hard of Hearing services? If you have booked a service through and need to ...
4855,bio_sujay-vardhmane.txt,All Page,512,"Sujay Vardhmane, B.Comm, MPM, CHRP, CHRL Sujay Vardhmane, B.Comm, MPM, CHRP, CHRL Biography Sujay Va..."
4856,bio_sujay-vardhmane.txt,All Page,183,"HR Officer, Precision Dies & Tools, Dubai, UAE 1993 to 1994 - Personal Officer, Boots Pharmaceutical..."
4857,event_human-rights-discrimination-harassment-hrdh-policy-101-session.txt,All Page,164,Human Rights Discrimination & Harassment (HRDH) Policy 101 Session Human Rights Discrimination & Har...
4858,event_anatomy-resources-in-the-library-hub.txt,All Page,154,Anatomy Resources in The Library Hub Anatomy Resources in The Library Hub No registration required! ...
4859,current-students_services_counselling_remote-counselling-policy.txt,All Page,439,Remote Counselling Service Policy Remote Counselling Service Policy By submitting my online intake f...
4860,research-innovation_about_researchers.txt,All Page,512,"Researchers Meet our Researchers Jaswant Bajwa has worked as an anti-violence advocate, academician ..."
4861,research-innovation_about_researchers.txt,All Page,512,"film and video, as well as published recordings. John has done project-based work with the Art Galle..."
4862,research-innovation_about_researchers.txt,All Page,512,"has been with George Brown since 2010. She worked in the School of Business first, then moved to the..."
4863,research-innovation_about_researchers.txt,All Page,512,"Social and Community Services, Critical Perspectives on Mental Health, Harm Reduction Pietro Ferrari..."
4864,research-innovation_about_researchers.txt,All Page,512,in Inter-professional Education and other health sciences education research formally and informally...
4865,research-innovation_about_researchers.txt,All Page,512,"Social Justice Education, during which she was a recipient of a Joseph-Armand Bombardier Canada Grad..."
4866,research-innovation_about_researchers.txt,All Page,512,"teaches courses in curriculum, education policy, and research methods. She is a former elementary te..."
4867,research-innovation_about_researchers.txt,All Page,512,was officially launched in 2019 as part of the GBC Peerconnect student support program. Her current ...
4868,research-innovation_about_researchers.txt,All Page,512,"2011. With a Bachelor of Technology degree in Electronics Engineering Technology, a Bachelor of Scie..."
4869,research-innovation_about_researchers.txt,All Page,512,"produce best-selling products. Her product roaster includes ready-to-drink beverages, sauces, health..."
4870,research-innovation_about_researchers.txt,All Page,512,"in Civil Engineering from University of Windsor, Ontario, Canada, M.Sc. in Civil and Structural Engi..."
4871,research-innovation_about_researchers.txt,All Page,512,"leads and plans applied research projects between college researchers, students and Industry Partner..."
